,nodeid1,nodeid2
155281,122276,91999
155282,55853,124730
155283,35647,123761
155284,119896,25654
155285,134835,48254
155286,124087,122047
155287,135103,125366
155288,27114,878
155289,13265,141087
155290,14576,12278
155291,2253,79136
155292,9848,9424
155293,111835,64047
155294,113307,140392
155295,76540,29867
155296,109480,81989
155297,1492,47260
155298,83618,38014
155299,4558,36648
155300,43103,11665
155301,135244,139122
155302,113409,79711
155303,137250,15483
155304,128777,15206
155305,116886,64563
155306,27427,129243
155307,81346,45085
155308,68133,110326
155309,106373,89725
155310,131744,121566
155311,125053,125813
155312,108743,8748
155313,133631,92421
155314,66279,113868
155315,67961,53197
155316,118061,35610
155317,106764,126123
155318,35419,14732
155319,5916,109477
155320,2920,60297
155321,94199,117403
155322,37140,40174
155323,127746,52897
155324,52651,118697
155325,5077,128273
155326,64646,71179
155327,78726,70661
155328,67687,140609
155329,24811,22298
155330,48936,11555
155331,95018,84152
155332,124770,2961
155333,2973,7449
155334,5505,136332
155335,18471,125440
155336,26403,138458
155337,72326,3535
155338,69917,74591
155339,131822,46249
155340,32560,29879
155341,81544,7918
155342,33050,117688
155343,74434,50590
155344,114244,78068
155345,96786,105488
155346,14548,57117
155347,77169,41962
155348,3636,17734
155349,27937,63599
155350,17682,80228
155351,18447,60710
155352,89619,102010
155353,109840,94414
155354,117832,121631
155355,70916,118614
155356,105887,113095
155357,15307,26530
155358,122335,47814
155359,77098,91961
155360,62056,36239
155361,36242,41401
155362,12477,64561
155363,55285,5912
155364,98075,22454
155365,33922,128191
155366,17076,51283
155367,91350,83349
155368,16735,61971
155369,104991,142616
155370,93786,30937
155371,39499,128880
155372,69970,1862
155373,106766,36873
155374,119758,127382
155375,49630,105275
155376,53195,76479
155377,114246,90464
155378,34537,1581
155379,75653,6579
155380,55439,125565
155381,59436,27178
155382,105513,119253
155383,80429,113067
155384,19055,69673
155385,82898,79208
155386,58921,48437
155387,138962,72842
155388,133061,59651
155389,41287,136073
155390,68975,59747
155391,5725,5383
155392,44329,10288
155393,20942,128059
155394,41116,106848
155395,80145,61237
155396,104366,58184
155397,127261,78766
155398,37920,105884
155399,101611,128218
155400,65353,14569
155401,120187,99923
155402,1542,84727
155403,133623,15280
155404,53621,13978
155405,48398,16913
155406,137256,123159
155407,53832,124553
155408,6120,64784
155409,138300,89914
155410,93902,112830
155411,142911,90500
155412,53886,54881
155413,43489,97067
155414,14131,107344
155415,101829,27413
155416,7854,112882
155417,32252,131556
155418,37126,22999
155419,19462,13558
155420,48623,121507
155421,114286,38817
155422,7963,75962
155423,127531,12627
155424,122921,123224
155425,142971,119273
155426,81540,91600
155427,90870,81853
155428,130789,51323
155429,30520,34463
155430,93796,117421
155431,130621,120934
155432,88637,115246
155433,15868,23840
155434,59273,99263
155435,113686,100844
155436,8529,121909
155437,97315,3735
155438,26767,94486
155439,111493,127188
155440,22497,134693
155441,94080,84829
155442,45835,45835
155443,132264,87106
155444,35009,6013
155445,136420,29901
155446,887,107394
155447,54065,11980
155448,27485,98723
155449,15284,39597
155450,53047,54790
155451,129465,117171
155452,30622,13036
155453,34125,6909
155454,140589,104533
155455,113883,22990
155456,94341,57272
155457,89309,143313
155458,51916,64497
155459,106284,131259
155460,9362,61666
155461,126679,115375
155462,17485,57747
155463,128257,15573
155464,144438,119890
155465,55427,47162
155466,92421,112640
155467,104219,105042
155468,107261,58993
155469,32689,23949
155470,122351,83514
155471,30030,115031
155472,43718,4872
155473,102150,27754
155474,101252,118417
155475,32305,102478
155476,85984,1556
155477,31181,71193
155478,15515,30096
155479,72564,61402
155480,82479,69634
155481,59047,33144
155482,55067,78493
155483,83574,54022
155484,74398,79565
155485,30361,114670
155486,15731,49367
155487,30027,74750
155488,106357,63559
155489,64581,2629
155490,18096,75516
155491,130395,126943
155492,90477,1171
155493,26405,53123
155494,134409,241
155495,67849,83496
155496,1193,142871
155497,130414,127189
155498,45559,26425
155499,38612,77491
155500,100694,91286
155501,57358,40074
155502,48067,122021
155503,5507,13282
155504,21692,31876
155505,131105,47466
155506,113557,123594
155507,89938,91448
155508,125070,46522
155509,92794,143497
155510,135708,46399
155511,7318,58213
155512,145117,114284
155513,47958,85147
155514,33331,64875
155515,38365,110966
155516,144590,133923
155517,19923,116736
155518,55075,88617
155519,33526,95563
155520,143056,25731
155521,96874,112898
155522,93908,50487
155523,47158,71925
155524,52758,97238
155525,37833,100813
155526,37475,42285
155527,93697,76430
155528,68556,73800
155529,18416,124023
155530,120017,130510
155531,108052,6834
155532,99462,19881
155533,5578,144545
155534,136358,35017
155535,65235,4425
155536,9324,39936
155537,23905,44593
155538,142381,106305
155539,66097,115918
155540,94411,83285
155541,19692,15711
155542,3971,34451
155543,97618,59402
155544,106036,55386
155545,120097,20973
155546,11775,77805
155547,110186,73627
155548,32141,2076
155549,100038,82172
155550,76587,129880
155551,24811,97368
155552,45520,25825
155553,29934,15966
155554,9733,6307
155555,67622,354
155556,29544,4731
155557,56376,43811
155558,77852,29094
155559,101679,60963
155560,62442,15742
155561,41697,123814
155562,31507,27581
155563,52300,134428
155564,1172,97447
155565,57001,1671
155566,106343,121881
155567,35285,145026
155568,33356,106455
155569,8403,22999
155570,69190,86907
155571,111091,51354
155572,86916,70591
155573,95606,87153
155574,24535,74912
155575,82227,58630
155576,90663,127743
155577,119436,20487
155578,75169,72790
155579,92661,44729
155580,115027,48229
155581,6073,137418
155582,121398,93612
155583,49809,113723
155584,110417,126457
155585,30654,108469
155586,83724,66282
155587,110302,64359
155588,106462,61146
155589,39831,105021
155590,92741,7757
155591,140166,16041
155592,108061,78611
155593,127912,22566
155594,34102,89118
155595,86299,17402
155596,138902,6963
155597,28500,115825
155598,12499,132254
155599,142358,60371
155600,68454,36365
155601,73062,266
155602,133973,63320
155603,129231,83368
155604,77541,59110
155605,98030,41380
155606,43547,21453
155607,15309,93109
155608,93706,29988
155609,141042,129468
155610,58465,92382
155611,64892,14898
155612,128868,63785
155613,10166,123395
155614,92512,30226
155615,9768,42065
155616,81448,16787
155617,123947,75376
155618,44340,69843
155619,27666,22934
155620,110323,114889
155621,5859,100977
155622,87138,109504
155623,132051,144456
155624,105726,105913
155625,112618,98588
155626,75962,78384
155627,12953,132519
155628,139473,53480
155629,137879,56724
155630,139183,130289
155631,72254,619
155632,114843,54975
155633,124874,114284
155634,75336,3451
155635,43611,124619
155636,43550,133686
155637,90757,131772
155638,18547,135503
155639,91301,57927
155640,137558,74203
155641,4537,108529
155642,111381,20467
155643,34375,53587
155644,101705,108369
155645,114583,33199
155646,122491,95354
155647,32087,117338
155648,68567,54703
155649,85179,43708
155650,44782,61695
155651,51166,31225
155652,14659,8461
155653,111084,125486
155654,25879,76523
155655,14708,45430
155656,144883,95306
155657,1226,21680
155658,34041,55196
155659,133138,85346
155660,139605,112170
155661,77307,138168
155662,7437,106398
155663,128265,25647
155664,140661,58825
155665,21238,98352
155666,128112,16521
155667,35592,55337
155668,70786,6724
155669,99068,117217
155670,42463,32802
155671,60118,53832
155672,44905,9737
155673,143853,79561
155674,83536,45837
155675,111094,4415
155676,86405,68992
155677,73962,12676
155678,128444,121333
155679,101815,84493
155680,22338,130345
155681,96010,62859
155682,131014,136887
155683,91020,43531
155684,98985,135590
155685,66225,72530
155686,40511,87492
155687,56639,31051
155688,81999,106889
155689,27902,116467
155690,117025,75445
155691,11754,59038
155692,96184,69618
155693,32266,23047
155694,132325,117839
155695,105333,55278
155696,75789,130002
155697,69421,113676
155698,48780,58952
155699,37317,84813
155700,42173,119901
155701,99629,61421
155702,120969,121624
155703,141690,140383
155704,113438,48865
155705,8343,115383
155706,75632,93155
155707,139603,33239
155708,109551,41034
155709,115761,143256
155710,45155,129835
155711,105043,40112
155712,69746,134440
155713,126526,28839
155714,117041,43414
155715,110709,82950
155716,27658,37662
155717,102518,24416
155718,2588,142679
155719,98355,99122
155720,44826,18269
155721,64755,8662
155722,80661,89840
155723,102752,104554
155724,68083,136875
155725,139538,122710
155726,4126,131539
155727,9909,79195
155728,16070,70522
155729,102394,64124
155730,110814,70758
155731,95538,67342
155732,94591,77219
155733,42275,18315
155734,105200,38197
155735,132028,92776
155736,75890,136740
155737,77559,100744
155738,137224,119765
155739,98617,6156
155740,114343,132057
155741,3841,6785
155742,73265,93370
155743,5117,23607
155744,104101,79050
155745,137276,45832
155746,66241,143382
155747,44772,36229
155748,106765,40677
155749,58261,3705
155750,61998,86248
155751,81657,118485
155752,95309,76260
155753,110745,67158
155754,23950,140750
155755,103184,28579
155756,77582,105549
155757,6276,17419
155758,78940,3851
155759,15006,12133
155760,13205,5728
155761,94685,135525
155762,94179,119251
155763,13880,127454
155764,22819,59639
155765,19244,54771
155766,21113,26304
155767,75109,57804
155768,30280,53755
155769,3511,54238
155770,103612,3464
155771,78368,84498
155772,135024,39053
155773,138033,120620
155774,105187,29233
155775,92912,9798
155776,27948,23449
155777,132112,93720
155778,136476,55564
155779,18988,35412
155780,134289,72945
155781,139995,39113
155782,129058,34328
155783,124254,27335
155784,23593,94203
155785,137997,90610
155786,58196,142821
155787,123764,115697
155788,115357,129738
155789,108179,77168
155790,38329,92260
155791,52588,90356
155792,82566,16040
155793,112560,39794
155794,9109,84685
155795,51048,5017
155796,53112,58320
155797,118572,26293
155798,66746,118686
155799,52600,5095
155800,57576,61241
155801,44953,135572
155802,110205,142772
155803,3886,121916
155804,85186,138628
155805,121329,100903
155806,52929,31186
155807,113918,57144
155808,132518,80871
155809,143965,37140
155810,105081,419
155811,111912,20114
155812,144791,64454
155813,118036,148
155814,125227,50019
155815,63733,141555
155816,85568,135298
155817,107040,117706
155818,140759,9851
155819,85333,98811
155820,132195,140983
155821,104382,94180
155822,4656,137297
155823,7928,135189
155824,110947,19153
155825,16677,24668
155826,67733,87651
155827,12474,115932
155828,120462,142403
155829,99587,141324
155830,69147,113242
155831,12293,115545
155832,15408,14832
155833,34689,133304
155834,42048,96446
155835,56017,72423
155836,113184,31282
155837,17736,23396
155838,140793,45873
155839,34923,102039
155840,47070,143990
155841,125804,8404
155842,93745,2987
155843,98155,6728
155844,11472,21648
155845,84448,90887
155846,70480,22531
155847,8533,52899
155848,108669,26640
155849,57861,22981
155850,85510,26982
155851,19647,100940
155852,14407,80654
155853,34265,31912
155854,18462,61836
155855,46979,127729
155856,17615,78922
155857,143209,235
155858,58849,35592
155859,145100,71765
155860,123118,35064
155861,67513,9664
155862,72084,108861
155863,66435,68835
155864,129209,38251
155865,115964,41989
155866,107981,74478
155867,143221,127198
155868,110987,141140
155869,138410,104582
155870,109679,38257
155871,3886,605
155872,44832,99175
155873,108078,40808
155874,86460,138199
155875,88073,23173
155876,114776,111674
155877,123941,69067
155878,23502,23502
155879,113993,17771
155880,60524,135869
155881,120789,132262
155882,69878,97834
155883,38300,127297
155884,106840,64470
155885,38137,129539
155886,143436,131617
155887,118372,67567
155888,132173,91433
155889,110343,60205
155890,36833,22969
155891,16419,138894
155892,140790,132167
155893,51692,39798
155894,23918,125518
155895,61271,83136
155896,40617,91246
155897,9968,55236
155898,103049,112334
155899,59475,105235
155900,102256,141880
155901,119167,19545
155902,81808,130198
155903,12726,140006
155904,79238,14848
155905,101540,52331
155906,80558,23482
155907,23799,34595
155908,28807,84007
155909,103310,73139
155910,51095,27343
155911,7646,68653
155912,118843,125889
155913,31608,83695
155914,112553,120949
155915,112715,48311
155916,41834,30227
155917,104911,50585
155918,57349,107389
155919,87960,119919
155920,136427,62039
155921,34442,38032
155922,84832,84832
155923,99306,141569
155924,95389,50165
155925,62386,105331
155926,45167,29982
155927,35703,111509
155928,94297,1348
155929,125355,110767
155930,32094,29641
155931,83409,41347
155932,38807,41563
155933,113676,73823
155934,19257,759
155935,103597,107424
155936,145188,9286
155937,34697,85560
155938,42929,51589
155939,27451,6414
155940,37658,35655
155941,12241,94786
155942,42661,92695
155943,40438,62813
155944,20953,25744
155945,79192,144693
155946,117769,68878
155947,96934,107075
155948,29133,104968
155949,38777,53886
155950,39335,59396
155951,109583,116179
155952,22107,5361
155953,61912,50738
155954,63885,3807
155955,46765,36510
155956,95767,101076
155957,41061,133504
155958,36899,81617
155959,67860,84695
155960,120071,49109
155961,50308,8449
155962,114191,131399
155963,3191,23183
155964,120408,83890
155965,58977,108044
155966,100775,52856
155967,37777,135581
155968,103276,116824
155969,35096,87212
155970,96523,56544
155971,141414,129509
155972,35187,14781
155973,51154,92358
155974,69722,25054
155975,134605,50405
155976,13987,21845
155977,11543,79838
155978,31180,119663
155979,26330,19238
155980,143287,67950
155981,60059,36744
155982,412,51939
155983,99802,103620
155984,9040,144987
155985,25269,21000
155986,4377,56488
155987,75890,35247
155988,89192,130918
155989,119102,60116
155990,120513,94916
155991,57102,110089
155992,92810,141748
155993,120098,52278
155994,114387,137750
155995,128564,102177
155996,128877,61052
155997,68057,101169
155998,68218,29101
155999,36702,60913
156000,13047,43253
156001,6,105559
156002,24227,107529
156003,2463,131319
156004,138537,113969
156005,99469,82988
156006,2800,73498
156007,13955,11311
156008,142832,22334
156009,113304,23838
156010,12362,104023
156011,78220,26445
156012,28920,17329
156013,64469,112403
156014,83102,11090
156015,94377,33582
156016,103345,57935
156017,14443,112390
156018,76279,60762
156019,35037,6109
156020,101264,10451
156021,136295,118442
156022,88640,26477
156023,89472,133995
156024,80606,5225
156025,99454,87390
156026,72391,106510
156027,71790,9256
156028,37178,101440
156029,86768,126924
156030,134665,107723
156031,141603,72969
156032,33337,39209
156033,104156,114233
