cust,prod,day,month,year,state,quant,date
Mia,Apple,12,6,2018,CT,581,6/12/18
Mia,Jellies,2,3,2018,NY,383,3/2/18
Mia,Grapes,12,1,2020,CT,224,1/12/20
Mia,Jellies,17,11,2018,CT,341,11/17/18
Mia,Butter,14,2,2018,CT,579,2/14/18
Mia,Ham,28,1,2018,CT,2,1/28/18
Mia,Ham,6,12,2016,NJ,44,12/6/16
Mia,Fish,11,5,2020,NJ,721,5/11/20
Mia,Fish,14,1,2019,CT,952,1/14/19
Mia,Ice,4,4,2020,CT,513,4/4/20
Mia,Fish,29,11,2020,NJ,538,11/29/20
Mia,Apple,22,11,2017,NJ,534,11/22/17
Mia,Ice,23,2,2016,NJ,831,2/23/16
Mia,Ice,10,10,2016,PA,434,10/10/16
Mia,Grapes,29,6,2016,CT,53,6/29/16
Mia,Fish,25,5,2020,CT,366,5/25/20
Mia,Jellies,29,9,2018,PA,10,9/29/18
Mia,Cherry,25,4,2020,NY,897,4/25/20
Mia,Grapes,18,7,2017,NJ,669,7/18/17
Mia,Fish,6,1,2018,NY,742,1/6/18
Mia,Butter,25,7,2020,NJ,515,7/25/20
Mia,Ice,9,9,2019,NJ,211,9/9/19
Mia,Jellies,31,1,2019,CT,430,1/31/19
Mia,Fish,6,9,2016,NJ,887,9/6/16
Mia,Dates,21,3,2020,CT,218,3/21/20
Mia,Fish,7,12,2017,CT,458,12/7/17
Mia,Ham,7,1,2016,PA,873,1/7/16
Mia,Fish,30,9,2018,PA,225,9/30/18
Mia,Apple,30,6,2017,PA,690,6/30/17
Mia,Dates,2,9,2019,PA,828,9/2/19
Mia,Jellies,20,1,2020,PA,915,1/20/20
Mia,Ham,27,10,2018,CT,992,10/27/18
Mia,Jellies,2,10,2016,NJ,474,10/2/16
Mia,Grapes,22,12,2017,NY,323,12/22/17
Mia,Fish,21,12,2020,PA,83,12/21/20
Mia,Dates,11,6,2017,NY,121,6/11/17
Mia,Grapes,2,4,2020,CT,924,4/2/20
Mia,Cherry,18,9,2017,NJ,468,9/18/17
Mia,Jellies,20,6,2016,NY,940,6/20/16
Mia,Butter,8,4,2019,NY,404,4/8/19
Mia,Butter,18,3,2017,NJ,633,3/18/17
Mia,Eggs,22,10,2017,PA,469,10/22/17
Mia,Fish,23,4,2016,PA,323,4/23/16
Mia,Cherry,25,2,2019,PA,386,2/25/19
Mia,Ham,30,11,2016,NY,811,11/30/16
Mia,Fish,25,1,2016,NJ,124,1/25/16
Sam,Jellies,5,7,2020,PA,156,7/5/20
Sam,Ham,29,3,2018,CT,735,3/29/18
Sam,Ice,7,8,2017,CT,353,8/7/17
Sam,Grapes,10,7,2018,PA,518,7/10/18
Sam,Ham,21,12,2017,PA,293,12/21/17
Sam,Cherry,13,8,2019,CT,814,8/13/19
Sam,Ham,30,3,2018,CT,50,3/30/18
Sam,Grapes,13,5,2018,CT,740,5/13/18
Sam,Dates,17,11,2018,PA,947,11/17/18
Sam,Jellies,27,1,2017,PA,619,1/27/17
Sam,Ice,10,5,2016,NY,913,5/10/16
Sam,Eggs,28,10,2016,CT,912,10/28/16
Sam,Cherry,5,2,2016,NJ,15,2/5/16
Sam,Apple,30,9,2016,NJ,916,9/30/16
Sam,Ham,27,7,2020,CT,55,7/27/20
Sam,Dates,20,8,2018,PA,289,8/20/18
Sam,Jellies,1,5,2017,NY,453,5/1/17
Sam,Cherry,28,6,2019,NY,284,6/28/19
Sam,Jellies,11,12,2020,CT,395,12/11/20
Sam,Eggs,18,7,2019,NJ,276,7/18/19
Sam,Ham,1,8,2018,PA,834,8/1/18
Sam,Jellies,8,8,2019,NY,145,8/8/19
Sam,Grapes,24,10,2016,CT,535,10/24/16
Sam,Dates,29,4,2020,NJ,726,4/29/20
Sam,Cherry,13,11,2019,CT,909,11/13/19
Sam,Cherry,11,3,2018,PA,800,3/11/18
Sam,Ham,26,1,2017,NY,517,1/26/17
Sam,Jellies,24,11,2016,PA,255,11/24/16
Sam,Dates,24,12,2018,CT,532,12/24/18
Sam,Ice,19,12,2017,NY,898,12/19/17
Sam,Grapes,10,12,2020,CT,225,12/10/20
Sam,Fish,20,11,2020,PA,899,11/20/20
Sam,Apple,21,12,2019,CT,467,12/21/19
Sam,Cherry,29,11,2019,PA,514,11/29/19
Sam,Eggs,30,4,2019,PA,485,4/30/19
Sam,Jellies,14,2,2019,NY,19,2/14/19
Sam,Cherry,17,5,2017,NJ,201,5/17/17
Sam,Eggs,21,9,2017,CT,258,9/21/17
Sam,Dates,30,12,2019,PA,698,12/30/19
Sam,Apple,21,2,2016,PA,957,2/21/16
Sam,Grapes,26,6,2019,NJ,890,6/26/19
Sam,Butter,25,10,2020,NY,404,10/25/20
Sam,Ham,12,3,2017,NJ,321,3/12/17
Sam,Ice,16,10,2016,NY,72,10/16/16
Sam,Apple,28,8,2020,CT,348,8/28/20
Sam,Eggs,2,9,2016,NJ,270,9/2/16
Sam,Fish,28,9,2020,NJ,409,9/28/20
Sam,Eggs,8,5,2018,PA,987,5/8/18
Sam,Grapes,12,2,2017,NJ,525,2/12/17
Sam,Grapes,18,11,2018,NJ,160,11/18/18
Sam,Ice,23,11,2016,NJ,649,11/23/16
Sam,Grapes,17,12,2017,PA,775,12/17/17
Sam,Ham,3,11,2020,CT,115,11/3/20
Sam,Ice,4,4,2019,NJ,286,4/4/19
Sam,Ham,12,8,2019,NJ,343,8/12/19
Sam,Jellies,1,7,2020,PA,384,7/1/20
Sam,Apple,9,9,2017,NJ,50,9/9/17
Sam,Grapes,5,9,2018,CT,450,9/5/18
Sam,Jellies,9,8,2017,PA,807,8/9/17
Sam,Ice,10,2,2018,NJ,913,2/10/18
Sam,Apple,10,12,2018,NJ,909,12/10/18
Sam,Dates,10,2,2018,CT,537,2/10/18
Sam,Jellies,10,11,2017,NJ,949,11/10/17
Sam,Ice,3,8,2018,PA,319,8/3/18
Sam,Ham,10,1,2016,PA,71,1/10/16
Sam,Apple,10,4,2016,NJ,84,4/10/16
Sam,Butter,24,1,2019,PA,457,1/24/19
Sam,Ice,21,3,2018,NJ,576,3/21/18
Sam,Cherry,11,12,2016,PA,922,12/11/16
Sam,Grapes,11,12,2018,CT,476,12/11/18
Sam,Grapes,21,6,2019,PA,678,6/21/19
Sam,Dates,18,4,2019,NJ,628,4/18/19
Sam,Cherry,15,7,2016,NJ,196,7/15/16
Sam,Fish,19,4,2018,NY,506,4/19/18
Sam,Ham,27,2,2017,PA,434,2/27/17
Sam,Grapes,15,6,2019,CT,528,6/15/19
Sam,Jellies,27,11,2020,NY,309,11/27/20
Sam,Butter,21,8,2019,CT,537,8/21/19
Sam,Eggs,26,3,2018,NJ,370,3/26/18
Sam,Fish,15,5,2020,NY,729,5/15/20
Sam,Butter,23,1,2018,NY,449,1/23/18
Sam,Eggs,6,9,2016,CT,885,9/6/16
Sam,Dates,6,11,2018,PA,504,11/6/18
Sam,Cherry,22,11,2018,NY,68,11/22/18
Sam,Eggs,10,2,2018,CT,802,2/10/18
Sam,Butter,17,1,2018,CT,431,1/17/18
Sam,Ham,28,10,2016,NY,767,10/28/16
Sam,Jellies,25,10,2020,CT,940,10/25/20
Sam,Fish,13,2,2019,CT,716,2/13/19
Sam,Dates,17,2,2020,CT,581,2/17/20
Sam,Grapes,11,9,2016,NJ,993,9/11/16
Sam,Grapes,20,1,2018,PA,711,1/20/18
Sam,Cherry,17,5,2016,NJ,404,5/17/16
Sam,Eggs,28,8,2018,NY,980,8/28/18
Sam,Ham,4,11,2016,NJ,452,11/4/16
Sam,Grapes,18,12,2018,NJ,418,12/18/18
Sam,Ice,2,7,2019,NJ,297,7/2/19
Sam,Eggs,26,12,2018,CT,638,12/26/18
Sam,Fish,15,3,2018,NY,154,3/15/18
Sam,Butter,18,1,2019,CT,65,1/18/19
Sam,Eggs,18,7,2018,NJ,67,7/18/18
Sam,Ice,27,1,2019,NY,700,1/27/19
Sam,Ice,19,7,2019,NY,593,7/19/19
Sam,Fish,29,1,2019,CT,896,1/29/19
Sam,Dates,25,6,2017,NJ,680,6/25/17
Sam,Ice,10,8,2016,NY,206,8/10/16
Sam,Eggs,22,3,2018,CT,570,3/22/18
Sam,Dates,6,10,2019,NY,628,10/6/19
Sam,Jellies,4,2,2016,PA,475,2/4/16
Sam,Apple,6,8,2016,NJ,564,8/6/16
Sam,Dates,3,12,2018,NY,399,12/3/18
Sam,Dates,3,3,2018,CT,727,3/3/18
Sam,Dates,17,11,2017,NY,782,11/17/17
Sam,Jellies,17,4,2018,PA,532,4/17/18
Sam,Fish,30,6,2019,CT,754,6/30/19
Sam,Cherry,21,3,2019,NY,731,3/21/19
Sam,Ice,13,12,2019,PA,395,12/13/19
Sam,Eggs,9,1,2018,NJ,455,1/9/18
Sam,Ice,24,11,2016,CT,186,11/24/16
Sam,Ham,1,5,2018,PA,731,5/1/18
Sam,Ice,4,2,2017,NJ,802,2/4/17
Sam,Ice,8,4,2019,PA,788,4/8/19
Sam,Jellies,10,9,2017,NJ,908,9/10/17
Sam,Ham,4,7,2019,NJ,194,7/4/19
Sam,Jellies,2,5,2019,NY,478,5/2/19
Sam,Ham,9,11,2016,CT,248,11/9/16
Sam,Butter,2,2,2020,CT,753,2/2/20
Sam,Apple,1,5,2019,PA,475,5/1/19
Sam,Grapes,3,11,2018,NY,182,11/3/18
Sam,Fish,17,4,2019,NY,338,4/17/19
Sam,Grapes,21,8,2017,NY,85,8/21/17
Sam,Jellies,30,6,2018,CT,677,6/30/18
Sam,Dates,18,11,2020,NJ,959,11/18/20
Sam,Jellies,27,2,2020,NY,630,2/27/20
Sam,Apple,10,1,2020,CT,151,1/10/20
Sam,Jellies,31,10,2017,PA,891,10/31/17
Sam,Ice,25,11,2016,CT,413,11/25/16
Sam,Eggs,1,6,2017,NY,967,6/1/17
Sam,Grapes,26,7,2017,CT,804,7/26/17
Sam,Dates,31,12,2020,PA,427,12/31/20
Sam,Butter,13,7,2017,PA,873,7/13/17
Sam,Ice,5,10,2016,NY,842,10/5/16
Sam,Ham,27,5,2019,CT,379,5/27/19
Sam,Butter,2,7,2019,CT,264,7/2/19
Sam,Fish,7,5,2020,CT,262,5/7/20
Sam,Apple,14,9,2020,PA,1,9/14/20
Sam,Eggs,9,2,2018,CT,364,2/9/18
Sam,Jellies,2,5,2016,NY,314,5/2/16
Sam,Grapes,21,3,2016,NJ,150,3/21/16
Sam,Grapes,16,6,2016,CT,989,6/16/16
Sam,Apple,22,11,2019,NJ,321,11/22/19
Sam,Ham,28,9,2020,PA,731,9/28/20
Sam,Cherry,13,11,2016,PA,880,11/13/16
Sam,Cherry,24,3,2020,NJ,537,3/24/20
Sam,Dates,12,8,2018,NY,92,8/12/18
Sam,Grapes,4,4,2018,NY,897,4/4/18
Sam,Fish,16,11,2018,NJ,79,11/16/18
Sam,Ham,14,10,2018,NJ,954,10/14/18
Sam,Jellies,6,7,2017,NY,997,7/6/17
Sam,Grapes,3,4,2017,NY,862,4/3/17
Sam,Ham,24,2,2018,CT,502,2/24/18
Sam,Cherry,29,9,2017,NJ,214,9/29/17
Sam,Cherry,16,1,2017,PA,747,1/16/17
Sam,Fish,24,10,2017,CT,133,10/24/17
Sam,Jellies,20,9,2018,NY,938,9/20/18
Sam,Butter,1,2,2018,NY,510,2/1/18
Sam,Ham,26,5,2019,PA,485,5/26/19
Sam,Eggs,6,10,2019,NJ,967,10/6/19
Sam,Eggs,7,1,2019,PA,654,1/7/19
Sam,Butter,25,6,2020,PA,204,6/25/20
Sam,Apple,24,3,2016,CT,835,3/24/16
Sam,Dates,17,1,2020,PA,93,1/17/20
Sam,Ham,10,4,2020,NJ,807,4/10/20
Sam,Ham,13,3,2020,NY,905,3/13/20
Sam,Ice,15,9,2016,PA,16,9/15/16
Sam,Jellies,15,8,2019,PA,973,8/15/19
Sam,Apple,3,10,2019,CT,86,10/3/19
Sam,Apple,16,3,2016,CT,758,3/16/16
Sam,Jellies,20,10,2020,NJ,386,10/20/20
Sam,Jellies,22,6,2020,PA,338,6/22/20
Sam,Apple,11,9,2019,PA,608,9/11/19
Sam,Jellies,26,1,2020,NJ,333,1/26/20
Sam,Cherry,18,10,2019,NY,295,10/18/19
Sam,Cherry,6,6,2016,CT,624,6/6/16
Sam,Eggs,15,2,2018,NY,50,2/15/18
Sam,Jellies,16,10,2018,NJ,872,10/16/18
Sam,Jellies,29,10,2020,NJ,888,10/29/20
Sam,Fish,26,3,2016,NJ,221,3/26/16
Sam,Ice,27,1,2017,NY,567,1/27/17
Sam,Dates,22,9,2016,NY,479,9/22/16
Sam,Jellies,9,5,2019,CT,956,5/9/19
Sam,Butter,9,6,2016,CT,594,6/9/16
Sam,Fish,23,10,2017,NJ,353,10/23/17
Sam,Fish,13,1,2018,NY,930,1/13/18
Sam,Fish,8,1,2017,NY,544,1/8/17
Sam,Grapes,19,7,2020,NJ,695,7/19/20
Sam,Fish,9,8,2018,NY,282,8/9/18
Sam,Ham,24,8,2018,PA,296,8/24/18
Sam,Eggs,17,5,2020,NY,818,5/17/20
Sam,Grapes,11,1,2019,NY,512,1/11/19
Sam,Apple,4,3,2018,NJ,628,3/4/18
Sam,Ham,29,3,2018,PA,463,3/29/18
Sam,Apple,29,6,2019,PA,924,6/29/19
Sam,Grapes,12,10,2017,PA,33,10/12/17
Sam,Butter,1,8,2020,PA,325,8/1/20
Sam,Apple,3,5,2016,CT,705,5/3/16
Sam,Cherry,17,2,2020,PA,119,2/17/20
Sam,Ham,10,8,2016,PA,876,8/10/16
Sam,Butter,11,12,2016,PA,228,12/11/16
Sam,Ice,9,3,2020,NJ,900,3/9/20
Sam,Cherry,23,4,2019,NY,944,4/23/19
Sam,Butter,25,11,2020,PA,789,11/25/20
Sam,Jellies,29,7,2018,NJ,633,7/29/18
Sam,Ice,18,2,2018,PA,313,2/18/18
Sam,Butter,12,1,2020,CT,724,1/12/20
Sam,Cherry,19,3,2019,CT,97,3/19/19
Sam,Grapes,15,12,2018,PA,615,12/15/18
Sam,Fish,28,12,2016,CT,528,12/28/16
Sam,Butter,29,9,2019,NJ,354,9/29/19
Sam,Apple,19,4,2018,NY,498,4/19/18
Sam,Fish,20,2,2019,PA,265,2/20/19
Sam,Apple,10,2,2018,NY,62,2/10/18
Sam,Ice,10,2,2019,NY,493,2/10/19
Sam,Jellies,24,8,2019,NY,874,8/24/19
Sam,Ice,9,12,2016,NY,835,12/9/16
Sam,Jellies,19,1,2019,NJ,298,1/19/19
Sam,Jellies,7,7,2018,PA,376,7/7/18
Sam,Butter,26,7,2019,NJ,996,7/26/19
Sam,Grapes,28,1,2019,CT,139,1/28/19
Sam,Ice,7,4,2016,NJ,865,4/7/16
Sam,Eggs,4,10,2020,CT,421,10/4/20
Sam,Dates,26,3,2019,CT,444,3/26/19
Sam,Cherry,6,6,2019,CT,980,6/6/19
Sam,Apple,2,6,2016,NY,643,6/2/16
Sam,Butter,2,9,2016,PA,904,9/2/16
Sam,Jellies,18,12,2020,NY,184,12/18/20
Sam,Butter,4,7,2019,PA,322,7/4/19
Sam,Cherry,12,4,2020,PA,840,4/12/20
Sam,Fish,4,1,2016,NJ,159,1/4/16
Sam,Butter,4,6,2017,PA,698,6/4/17
Sam,Dates,8,8,2020,PA,808,8/8/20
Sam,Jellies,9,11,2019,NY,761,11/9/19
Sam,Ham,22,9,2018,PA,768,9/22/18
Sam,Eggs,10,12,2016,NJ,36,12/10/16
Sam,Apple,12,12,2019,PA,171,12/12/19
Sam,Apple,18,12,2017,NY,458,12/18/17
Sam,Eggs,25,3,2018,NY,957,3/25/18
Sam,Fish,13,11,2016,NJ,34,11/13/16
Sam,Grapes,26,2,2018,NJ,78,2/26/18
Sam,Jellies,4,9,2019,PA,599,9/4/19
Sam,Ice,3,4,2016,PA,289,4/3/16
Sam,Apple,28,2,2019,PA,614,2/28/19
Sam,Apple,3,8,2019,NY,34,8/3/19
Sam,Fish,9,6,2020,NY,378,6/9/20
Sam,Dates,4,6,2018,NY,683,6/4/18
Sam,Ham,31,5,2018,CT,342,5/31/18
Sam,Fish,19,8,2020,CT,212,8/19/20
Sam,Grapes,12,10,2019,NJ,415,10/12/19
Sam,Grapes,19,9,2020,PA,119,9/19/20
Sam,Ice,1,11,2020,NY,510,11/1/20
Sam,Ham,29,10,2016,PA,258,10/29/16
Sam,Cherry,14,5,2019,PA,483,5/14/19
Sam,Butter,11,3,2016,NJ,696,3/11/16
Sam,Apple,19,11,2018,NJ,983,11/19/18
Sam,Eggs,13,8,2020,CT,330,8/13/20
Sam,Fish,31,10,2019,NY,552,10/31/19
Sam,Fish,19,4,2016,CT,600,4/19/16
Sam,Fish,18,12,2016,NY,152,12/18/16
Sam,Dates,22,5,2019,CT,266,5/22/19
Sam,Jellies,4,12,2016,CT,115,12/4/16
Sam,Butter,2,3,2020,NY,474,3/2/20
Sam,Grapes,24,10,2020,PA,663,10/24/20
Sam,Apple,6,6,2019,NY,171,6/6/19
Sam,Ham,28,9,2020,PA,860,9/28/20
Sam,Grapes,15,3,2020,NJ,165,3/15/20
Sam,Butter,13,9,2020,NJ,6,9/13/20
Sam,Jellies,21,11,2019,NJ,529,11/21/19
Sam,Butter,11,6,2017,CT,118,6/11/17
Sam,Jellies,2,5,2019,NY,461,5/2/19
Sam,Jellies,22,7,2018,NY,57,7/22/18
Sam,Ham,18,8,2017,PA,60,8/18/17
Sam,Dates,2,9,2018,NJ,722,9/2/18
Sam,Ice,15,4,2019,CT,178,4/15/19
Sam,Butter,14,6,2020,CT,943,6/14/20
Sam,Ice,7,6,2017,CT,399,6/7/17
Sam,Ham,26,5,2019,PA,667,5/26/19
Sam,Butter,29,12,2016,CT,966,12/29/16
Sam,Eggs,3,8,2017,PA,928,8/3/17
Sam,Ham,14,8,2018,NJ,909,8/14/18
Sam,Eggs,13,9,2016,CT,725,9/13/16
Sam,Eggs,15,1,2020,NY,305,1/15/20
Sam,Cherry,4,2,2017,PA,113,2/4/17
Sam,Dates,13,5,2019,NJ,35,5/13/19
Sam,Apple,16,10,2018,NJ,516,10/16/18
Sam,Jellies,3,1,2016,CT,323,1/3/16
Sam,Fish,11,10,2018,NY,374,10/11/18
Sam,Butter,11,11,2019,CT,289,11/11/19
Sam,Eggs,1,3,2018,CT,740,3/1/18
Sam,Dates,29,6,2016,PA,582,6/29/16
Sam,Fish,29,1,2016,CT,291,1/29/16
Sam,Ham,27,2,2019,PA,334,2/27/19
Sam,Fish,17,6,2020,CT,594,6/17/20
Sam,Butter,12,1,2017,PA,328,1/12/17
Sam,Eggs,11,9,2018,NJ,527,9/11/18
Sam,Butter,5,6,2020,PA,60,6/5/20
Sam,Dates,5,9,2019,NJ,5,9/5/19
Sam,Fish,9,12,2018,CT,868,12/9/18
Sam,Grapes,8,4,2020,NY,875,4/8/20
Sam,Dates,11,10,2016,PA,94,10/11/16
Sam,Apple,24,4,2020,CT,873,4/24/20
Sam,Cherry,10,3,2017,PA,125,3/10/17
Sam,Ham,8,11,2019,NY,929,11/8/19
Sam,Fish,10,1,2017,PA,688,1/10/17
Sam,Ice,11,9,2018,PA,482,9/11/18
Sam,Butter,22,11,2019,CT,978,11/22/19
Sam,Grapes,8,6,2016,NY,614,6/8/16
Sam,Ice,15,2,2017,NY,361,2/15/17
Sam,Grapes,23,12,2019,NJ,71,12/23/19
Sam,Butter,11,9,2017,NJ,251,9/11/17
Sam,Jellies,25,2,2020,NY,723,2/25/20
Sam,Apple,21,2,2018,PA,512,2/21/18
Sam,Ham,16,3,2016,CT,121,3/16/16
Sam,Butter,20,3,2016,NJ,139,3/20/16
Sam,Fish,10,9,2020,PA,166,9/10/20
Sam,Jellies,29,9,2019,NY,13,9/29/19
Sam,Apple,18,6,2020,CT,208,6/18/20
Sam,Grapes,26,3,2017,NJ,501,3/26/17
Sam,Apple,5,11,2018,CT,710,11/5/18
Sam,Grapes,22,3,2019,NY,786,3/22/19
Sam,Butter,1,9,2016,CT,540,9/1/16
Sam,Dates,19,10,2019,NJ,608,10/19/19
Sam,Butter,16,7,2019,NY,574,7/16/19
Sam,Jellies,29,1,2018,CT,212,1/29/18
Sam,Butter,21,12,2018,PA,430,12/21/18
Sam,Jellies,1,10,2020,PA,272,10/1/20
Sam,Butter,2,3,2017,CT,443,3/2/17
Sam,Butter,4,5,2018,NY,317,5/4/18
Sam,Jellies,28,5,2017,PA,999,5/28/17
Sam,Dates,18,11,2017,CT,545,11/18/17
Sam,Cherry,15,4,2018,PA,456,4/15/18
Sam,Fish,10,2,2019,NY,508,2/10/19
Sam,Dates,4,7,2020,CT,246,7/4/20
Sam,Dates,21,5,2020,CT,105,5/21/20
Sam,Grapes,17,7,2020,CT,450,7/17/20
Sam,Dates,4,12,2020,PA,670,12/4/20
Sam,Ice,20,8,2018,NJ,994,8/20/18
Sam,Fish,20,4,2016,PA,489,4/20/16
Sam,Grapes,17,12,2016,CT,803,12/17/16
Sam,Dates,11,1,2019,PA,312,1/11/19
Sam,Fish,5,5,2017,CT,299,5/5/17
Sam,Cherry,28,2,2017,NY,1000,2/28/17
Sam,Apple,29,9,2018,NY,195,9/29/18
Sam,Apple,13,10,2018,PA,813,10/13/18
Sam,Jellies,2,1,2017,CT,244,1/2/17
Sam,Dates,16,11,2017,NJ,456,11/16/17
Sam,Apple,18,10,2017,PA,983,10/18/17
Sam,Ham,18,10,2018,PA,97,10/18/18
Sam,Ice,1,5,2017,NJ,39,5/1/17
Sam,Jellies,28,3,2019,PA,694,3/28/19
Sam,Jellies,12,4,2016,NJ,794,4/12/16
Sam,Butter,1,2,2019,CT,779,2/1/19
Sam,Apple,1,8,2016,NJ,477,8/1/16
Sam,Fish,14,10,2018,CT,263,10/14/18
Sam,Eggs,10,8,2019,NJ,68,8/10/19
Sam,Fish,1,10,2019,PA,485,10/1/19
Sam,Fish,7,5,2018,CT,992,5/7/18
Sam,Ice,26,9,2018,NJ,91,9/26/18
Sam,Eggs,19,6,2016,CT,274,6/19/16
Sam,Eggs,28,8,2017,NY,613,8/28/17
Sam,Ice,2,7,2016,NJ,623,7/2/16
Sam,Jellies,1,1,2019,PA,637,1/1/19
Sam,Grapes,10,1,2017,NJ,5,1/10/17
Sam,Dates,31,1,2018,PA,203,1/31/18
Sam,Ice,21,5,2018,CT,561,5/21/18
Sam,Eggs,13,12,2017,CT,895,12/13/17
Sam,Apple,24,6,2019,NJ,853,6/24/19
Sam,Ice,10,9,2017,NY,731,9/10/17
Sam,Jellies,3,7,2016,CT,828,7/3/16
Sam,Eggs,30,5,2020,NJ,384,5/30/20
Sam,Ice,4,9,2018,CT,97,9/4/18
Sam,Butter,7,1,2020,PA,163,1/7/20
Sam,Apple,14,10,2017,CT,519,10/14/17
Sam,Ham,11,12,2017,NY,820,12/11/17
Sam,Grapes,8,12,2020,NY,405,12/8/20
Sam,Ham,29,12,2016,CT,681,12/29/16
Sam,Dates,23,6,2016,NY,31,6/23/16
Sam,Eggs,27,5,2016,PA,660,5/27/16
Sam,Ice,31,3,2016,NJ,531,3/31/16
Sam,Grapes,24,12,2018,NJ,405,12/24/18
Sam,Jellies,21,6,2016,CT,290,6/21/16
Sam,Dates,4,10,2016,NJ,240,10/4/16
Sam,Jellies,22,12,2018,NJ,565,12/22/18
Sam,Eggs,14,4,2019,PA,251,4/14/19
Sam,Cherry,25,6,2017,NY,220,6/25/17
Sam,Dates,7,6,2020,NY,424,6/7/20
Sam,Jellies,24,8,2017,CT,297,8/24/17
Sam,Cherry,14,1,2017,NY,539,1/14/17
Sam,Apple,29,3,2016,CT,429,3/29/16
Sam,Eggs,26,5,2020,CT,991,5/26/20
Sam,Cherry,29,8,2019,CT,733,8/29/19
Sam,Cherry,10,3,2017,NJ,858,3/10/17
Sam,Ice,16,11,2017,CT,231,11/16/17
Sam,Eggs,31,3,2016,NJ,924,3/31/16
Sam,Cherry,3,5,2019,NY,21,5/3/19
Sam,Dates,22,1,2016,PA,795,1/22/16
Sam,Eggs,8,4,2019,PA,559,4/8/19
Sam,Ice,3,1,2019,PA,928,1/3/19
Sam,Ham,13,3,2019,NY,972,3/13/19
Sam,Butter,16,9,2017,NJ,251,9/16/17
Sam,Ice,28,8,2019,NY,319,8/28/19
Sam,Eggs,6,8,2020,CT,641,8/6/20
Sam,Fish,18,2,2016,CT,73,2/18/16
Sam,Fish,30,1,2020,CT,219,1/30/20
Sam,Eggs,30,12,2019,PA,432,12/30/19
Sam,Apple,11,7,2020,CT,51,7/11/20
Sam,Fish,26,2,2017,NJ,140,2/26/17
Sam,Jellies,27,5,2016,CT,634,5/27/16
Sam,Eggs,2,11,2019,PA,395,11/2/19
Sam,Dates,23,6,2020,NY,971,6/23/20
Sam,Butter,27,4,2016,NY,728,4/27/16
Sam,Ice,10,2,2019,PA,264,2/10/19
Sam,Fish,3,12,2017,PA,858,12/3/17
Sam,Grapes,13,7,2018,NY,56,7/13/18
Sam,Fish,16,5,2018,PA,72,5/16/18
Sam,Apple,5,9,2020,NJ,669,9/5/20
Sam,Cherry,25,7,2019,PA,708,7/25/19
Sam,Ice,29,12,2020,NY,824,12/29/20
Sam,Ice,17,11,2017,CT,827,11/17/17
Sam,Dates,16,1,2018,NJ,825,1/16/18
Sam,Cherry,22,4,2018,NJ,634,4/22/18
Sam,Eggs,5,4,2018,NJ,655,4/5/18
Sam,Butter,3,6,2019,CT,732,6/3/19
Sam,Apple,12,6,2016,PA,71,6/12/16
Sam,Butter,17,6,2017,NJ,359,6/17/17
Sam,Ice,16,3,2020,NJ,920,3/16/20
Sam,Jellies,24,12,2016,CT,928,12/24/16
Sam,Cherry,14,9,2019,PA,298,9/14/19
Sam,Eggs,30,11,2017,NJ,278,11/30/17
Sam,Apple,28,1,2019,CT,565,1/28/19
Sam,Apple,13,2,2016,PA,791,2/13/16
Sam,Butter,20,12,2019,PA,602,12/20/19
Sam,Butter,20,2,2016,PA,12,2/20/16
Sam,Eggs,24,4,2019,CT,65,4/24/19
Sam,Eggs,19,8,2016,PA,497,8/19/16
Sam,Jellies,15,8,2017,PA,42,8/15/17
Sam,Ham,10,9,2020,NJ,48,9/10/20
Sam,Eggs,23,6,2016,NJ,289,6/23/16
Sam,Cherry,18,7,2019,NY,995,7/18/19
Sam,Ham,14,12,2019,NY,590,12/14/19
Sam,Cherry,13,2,2017,PA,544,2/13/17
Sam,Ham,19,12,2020,CT,231,12/19/20
Sam,Ham,21,2,2017,NJ,969,2/21/17
Sam,Ham,4,9,2020,CT,834,9/4/20
Sam,Grapes,2,3,2019,CT,589,3/2/19
Sam,Ice,14,7,2016,NJ,670,7/14/16
Sam,Butter,2,7,2016,PA,729,7/2/16
Sam,Dates,19,12,2020,PA,71,12/19/20
Sam,Jellies,30,5,2017,CT,774,5/30/17
Sam,Dates,6,7,2018,CT,160,7/6/18
Sam,Fish,25,6,2018,CT,593,6/25/18
Sam,Butter,13,5,2017,NY,940,5/13/17
Sam,Cherry,5,9,2019,PA,242,9/5/19
Sam,Eggs,25,1,2016,CT,805,1/25/16
Sam,Ice,20,2,2016,NJ,848,2/20/16
Sam,Dates,29,1,2017,NJ,267,1/29/17
Sam,Eggs,19,7,2018,CT,235,7/19/18
Sam,Apple,22,12,2017,NJ,388,12/22/17
Sam,Butter,8,10,2016,CT,11,10/8/16
Sam,Jellies,25,2,2020,NJ,507,2/25/20
Sam,Fish,4,8,2016,PA,615,8/4/16
Sam,Eggs,2,3,2019,NJ,735,3/2/19
Sam,Apple,27,8,2020,PA,385,8/27/20
Sam,Dates,26,6,2020,NY,531,6/26/20
Sam,Ice,11,1,2017,PA,302,1/11/17
Sam,Butter,2,12,2019,NJ,682,12/2/19
Sam,Cherry,10,7,2020,NJ,601,7/10/20
Sam,Fish,18,10,2018,NY,823,10/18/18
Sam,Ice,22,5,2016,NJ,378,5/22/16
